avgExecutorRunTime , avgexecutorCpuTime , InputBytes , avgShuffleReadBytes ,avgShuffleWriteBytes , avgMemoryBytesSpilled ,avgDiskBytesSpilled ,avgExecutorDeserializeTime , avgExecutorDeserializeCPUTime ,avgResultSize , numberOfStages,avgGCTime ,avgOutSize , avgResultSerTime , avgInputRecordsRead, avgOutputRecordsWritten, avgShuffleRemoteBlocksFetched, avgShuffleLocalBlocksFetched, avgShuffleFetchWaitTime, avgShuffleRemoteBytesRead , avgShuffleTotalBlocksFetched ,avgShuffleWriteTime,avgShuffleWriteRecords ,avgShuffleReadRecords , AppId , Exec_time
29955.83333,2.68E+10,9.68E+08,5.77E+07,6.01E+07,0,0,1757,6.06E+08,13539,6,5123.833333,700576.1667,1,947381.3333,18940.16667,34,0.833333333,361.1666667,5.74E+07,34.33333333,2.36E+08,3103598.667,2962238,application_1540980293743_2648
36790,2.83E+10,1.35E+09,5.89E+07,6.07E+07,0,0,350.1666667,1.29E+08,13403,6,8331.166667,733964.5,0.833333333,950087.3333,19842.16667,31.83333333,2.333333333,2988.333333,5.65E+07,33.33333333,2.12E+08,3141568.667,3036131,application_1540980293743_2646
56882.5,5.14E+10,3.61E+09,8.12E+07,5.39E+07,0,0,829,1.79E+08,12860,6,7634.333333,2802236.833,0.666666667,1117834.333,75757.83333,17,1.333333333,53.16666667,7.70E+07,17.83333333,1.71E+08,4108703.167,6212736.333,application_1540980293743_2644
33561,2.99E+10,1.13E+09,3.78E+07,3.80E+07,0,0,998.6666667,2.65E+08,13426,6,4877,837964.8333,0.833333333,958520.8333,22653.33333,30.16666667,1,11.33333333,3.70E+07,30.83333333,9.64E+07,3251186.667,3258304.167,application_1540980293743_2641
30311.33333,2.51E+10,9.04E+08,3.41E+07,3.63E+07,0,0,361,1.33E+08,13468,6,8485.166667,654360.1667,1,943631.3333,17690.16667,34.83333333,2.333333333,1.666666667,3.27E+07,36.33333333,6.84E+07,3047662.667,2866129.667,application_1540980293743_2640
33010.33333,2.92E+10,1.52E+09,6.27E+07,5.79E+07,0,0,2051.166667,7.65E+08,12970,6,5114.666667,1141672.167,1,983156.8333,30865.33333,25.5,0.833333333,1.666666667,6.20E+07,25.83333333,1.94E+08,3511140.667,3841263.333,application_1540980293743_2639
31123.33333,2.80E+10,1.05E+09,5.69E+07,5.82E+07,0,0,1017.333333,3.28E+08,13052,6,5475.333333,772877.8333,0.666666667,953247.3333,20895.5,31.66666667,1.5,1004.333333,5.59E+07,32.33333333,1.54E+08,3183580.667,3121212.667,application_1540980293743_2638
61579.83333,5.37E+10,4.93E+09,9.80E+07,5.58E+07,0,0,1301.833333,4.03E+08,13351,6,9578,3853186.667,1,1203071.833,104170.3333,16,0.833333333,2,9.54E+07,16.33333333,1.85E+08,4211360.167,7439535.5,application_1540980293743_2636
35560.83333,3.13E+10,1.42E+09,6.04E+07,5.69E+07,0,0,377.6666667,1.68E+08,12889,6,6094.666667,1063038.167,0.833333333,976778.3333,28739.16667,26,1.833333333,745.3333333,5.85E+07,26.83333333,1.41E+08,3451571.167,3697383.5,application_1540980293743_2635
41204.83333,3.19E+10,1.64E+09,3.83E+07,3.76E+07,0,0,371.5,1.75E+08,13027,6,7292.666667,906643.5,0.666666667,964092.3333,24510.5,28.5,1.833333333,6221.166667,3.72E+07,29.33333333,8.38E+07,3317947.667,3396859.833,application_1540980293743_2633
32160.66667,2.92E+10,1.10E+09,4.24E+07,4.28E+07,0,0,1621.5,6.77E+08,13085,6,4358.833333,811252.1667,1,956357.3333,21932.16667,31,0.833333333,1011.666667,4.21E+07,31.33333333,1.46E+08,3224813.167,3201637.167,application_1540980293743_2630
49430.83333,4.59E+10,2.38E+09,8.86E+07,7.30E+07,0,0,734,1.43E+08,13388,6,7425.666667,1813301.167,0.833333333,1037621.833,49020.33333,20.16666667,1.333333333,2.5,8.58E+07,20.83333333,1.90E+08,3866351.667,4913596.333,application_1540980293743_2629
29631.16667,2.51E+10,1.04E+09,5.75E+07,6.86E+07,0,0,1365.833333,4.07E+08,12932,6,6203.833333,716868,0.333333333,1614914.667,19380.83333,29,0.833333333,242.8333333,5.70E+07,29.5,1.37E+08,4270737.667,3480368,application_1546585828047_0052
37403.33333,2.56E+10,1.02E+09,5.69E+07,6.83E+07,0,0,550,2.46E+08,12938,6,10572.33333,700600.6667,0.5,1613592.667,18940.16667,28.83333333,2.166666667,2936.666667,5.55E+07,30,1.44E+08,4251678.167,3444097.833,application_1546585828047_0051
30238.5,2.61E+10,1.04E+09,5.75E+07,6.86E+07,0,0,1363.333333,4.28E+08,13017,6,6834.666667,716902.3333,0.666666667,1614914.667,19380.83333,29,0.833333333,1.5,5.70E+07,29.5,1.38E+08,4270737.667,3480368,application_1546585828047_0047
30027.33333,2.51E+10,1.04E+09,5.75E+07,6.86E+07,0,0,1124.166667,4.17E+08,12976,6,6583,716891.3333,0.666666667,1614914.667,19380.83333,29,0.833333333,223.1666667,5.70E+07,29.5,1.14E+08,4270737.667,3480368,application_1546585828047_0045
30202,2.57E+10,1.04E+09,5.75E+07,6.86E+07,0,0,1125,4.13E+08,13017,6,6175.333333,716894,0.666666667,1614914.667,19380.83333,29,0.833333333,1.5,5.70E+07,29.5,1.45E+08,4270737.667,3480368,application_1546585828047_0043
30915.83333,2.57E+10,1.04E+09,5.75E+07,6.86E+07,0,0,1160.333333,4.08E+08,13019,6,6784,716890.3333,0.666666667,1614914.667,19380.83333,29,0.833333333,1.833333333,5.70E+07,29.5,1.41E+08,4270737.667,3480368,application_1546585828047_0041
29975.5,2.52E+10,1.02E+09,5.69E+07,6.83E+07,0,0,1361.833333,5.21E+08,13023,6,6017.166667,700598.1667,0.833333333,1613592.667,18940.16667,29.66666667,0.833333333,132.3333333,5.66E+07,30,1.12E+08,4251678.167,3444097.833,application_1546585828047_0039
32724.5,2.64E+10,1.04E+09,5.75E+07,6.86E+07,0,0,622.6666667,2.57E+08,12890,6,8817.333333,716893.3333,0.5,1614914.667,19380.83333,28.33333333,2.166666667,3.833333333,5.60E+07,29.5,1.60E+08,4270737.667,3480368,application_1546585828047_0036
30294,2.51E+10,1.02E+09,5.69E+07,6.83E+07,0,0,1468.166667,5.37E+08,13023,6,6507,700562.8333,0.833333333,1613592.667,18940.16667,29.66666667,0.833333333,327.8333333,5.66E+07,30,1.09E+08,4251678.167,3444097.833,application_1546585828047_0035
30915.5,2.54E+10,1.02E+09,5.69E+07,6.83E+07,0,0,1417.5,5.29E+08,13065,6,7003.5,700593.6667,1,1613592.667,18940.16667,29.66666667,0.833333333,1.5,5.66E+07,30,1.36E+08,4251678.167,3444097.833,application_1546585828047_0034
29435.66667,2.52E+10,1.02E+09,5.69E+07,6.83E+07,0,0,1380,5.32E+08,13064,6,6748.666667,700584.1667,1,1613592.667,18940.16667,29.66666667,0.833333333,1.5,5.66E+07,30,1.52E+08,4251678.167,3444097.833,application_1546585828047_0032
